level_0,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language,scoreSA,topics
5164,5377.0,7976.0,9409,Apollo Shazam,https://play-lh.googleusercontent.com/a/ACg8ocLh_CpiQkZwDpmBJaoDWS70jdQg8qek5QAVUU_iYJxP=mo,FANTASTIC! Excellent customer service if you ever need it.,5,0.0,26.20.0.100,2023-11-13 02:23:41,,,26.20.0.100,2,58,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
14852,15374.0,21660.0,8504,Lisa DelVescovo,https://play-lh.googleusercontent.com/a/ACg8ocKxI6SjFKcXk_NUEbEGfTexwGggOY88Qcy-7uVDqN6l=mo,Amazon is great Google play sucks . Seems Google play won't let Amazon sell ebooks any longer. Pretty inconvenient to have to buy ebooks from the Amazon web page and not through the app.,4,0.0,24.16.2.100,2022-09-13 23:25:23,,,24.16.2.100,2,186,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1416,,,3849,,,with experience on aircraft also fast returns were needed on orders.,5,,,,,,,2,68,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1589,,,16764,,,just a 24 - hours service.,5,,,,,,,2,26,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1807,1866.0,2759.0,15945,jason winfield,https://play-lh.googleusercontent.com/a-/ALV-UjVrltAHZx__RMgEus3Ps98f2UGgc1yLRN1AXhysg-mS418,Fire! Easy to shop and Fast delivery!,5,1.0,26.23.2.100,2023-12-19 02:35:39,,,26.23.2.100,2,37,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
968,995.0,1510.0,23661,William Steele,https://play-lh.googleusercontent.com/a-/ALV-UjWGKtRpQtYkJpgfi9VvLij8Jvl_GidbiqdtsnMZLKb2hK1e,"Please institute better search filters. I was trying to filter by a specific price and the closest I could get was ""under $25"". By the way the price I was looking for was $6.99 so you can see how these filters are pretty useless in low price searches.",5,84.0,26.23.4.100,2023-12-28 23:12:04,,,26.23.4.100,2,251,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
4749,4943.0,7225.0,4417,Bridget Gautreaux,https://play-lh.googleusercontent.com/a/ACg8ocL6AEyGQ1UY3jhyUfxsKlLdJxTRDs-j4GXSJTjAORw=mo,add to list button is too small,4,1.0,26.21.0.100,2023-11-17 20:52:04,,,26.21.0.100,2,31,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
2742,,,8274,,,"four more. i preferred its ease and layout, except me did not force all charges. security issues are a good misleading.",4,,,,,,,2,119,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1306,,,5135,,,there is all businesses in the area you have can open amazon site within your application and access all products into amazon [UNK].,4,,,,,,,2,132,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
8213,8500.0,12730.0,20062,Angele Ricard Holcomb,https://play-lh.googleusercontent.com/a-/ALV-UjW4fFLCkbtgbfuOukbj8mnyDVgLBB95eDy_TOMNQ64j1krh,"it's a little Annoying that you can't buy kindle books directly from the app, you need to go on a computer to do it... but otherwise, it's easy to navigate... too easy even!! lol makes shopping even easier!!!",5,4.0,26.19.4.100,2023-10-06 07:14:49,,,26.19.4.100,2,208,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
2484,,,19424,,,"honestly, the's good & not so good. i think about it, order it, done - good. but there are times when i want been done without. also so good, well, good prices, great service policy, oh that it comes. thank you amazon & merry red",5,,,,,,,2,229,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2163,,,21572,,,remove your low end search bar!,4,,,,,,,2,31,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
1529,,,12154,,,always easy but true to show best on option as product.,5,,,,,,,2,55,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
620,,,11745,,,failing to uninstall membership for tablets ( no longer supported ) or won and lost their card!,4,,,,,,,2,95,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
1609,,,11478,,,i had all i had but it was decent quality and in a healthy manner,5,,,,,,,2,65,,4,"['decent quality', 'decent', 'manner', 'pretty good stuff', 'quality healthy', 'ordered decent quality', 'quality healthy manner', 'quality timely', 'quality timely manner', 'ordered decent', 'manner pretty good', 'manner pretty', 'healthy manner pretty', 'healthy manner', 'quality got', 'quality got ordered', 'time range usually', 'comes decent', 'good stuff comes', 'comes decent time', 'good quality got', 'stuff comes decent', 'time range', 'decent time range', 'got ordered decent']"
15754,16313.0,23150.0,21087,Bubba Duplechin,https://play-lh.googleusercontent.com/a-/ALV-UjULSH-CO30Or2RpDYxrZjpUsF1OsmD2hVcrhCAlMFw-U4c,Andrew's new ads in Amazon shopping how do I see her nudes to buy,4,0.0,24.12.6.100,2022-07-13 06:39:05,,,24.12.6.100,2,65,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
10048,10409.0,15364.0,19996,Don Allen,https://play-lh.googleusercontent.com/a/ACg8ocJfx4dW214ppFsr6B8CFjmnVz8ff9tRe7d4xRvpA5_6UQ=mo,Before the last update everything was good I could use it very simply and yes the search bar is at the bottom sure I can live with that but I can't use my all of the easy don't work anymore shortcuts at very bottom looks nice but don't do a thing. Please fix thank you,4,0.0,26.13.6.100,2023-07-05 16:28:37,,,26.13.6.100,2,268,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
2946,,,21377,,,"great leadership, excellent shipping policies, and intelligence, and generally excellent a + service mean",5,,,,,,,2,105,,4,"['shipping policies', 'excellent shipping', 'excellent shipping policies', 'policies', 'service mean great', 'leadership', 'policies prompt deliveries', 'prompt deliveries', 'prompt deliveries overall', 'policies prompt', 'policies intelligence', 'policies intelligence generally', 'overall service', 'mean great communication', 'leadership excellent shipping', 'leadership excellent', 'shipping policies intelligence', 'intelligence generally excellent', 'intelligence generally', 'shipping policies prompt', 'great leadership excellent', 'generally excellent', 'deliveries overall', 'generally excellent service', 'deliveries overall service']"
451,,,20679,,,it'm good but sometimes it'l not to,4,,,,,,,2,35,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
4537,4718.0,6882.0,9416,Dekosha Wade,https://play-lh.googleusercontent.com/a-/ALV-UjUNH8TFxpadpuyDpvO9pz5RbAXPqtoDbkHh4b2ZURt_Sk-c,easy navigation and great product availability,5,0.0,26.22.0.100,2023-11-19 20:46:14,,,26.22.0.100,2,46,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
6832,7093.0,10357.0,14094,Holly Rinedoller,https://play-lh.googleusercontent.com/a-/ALV-UjUNEj7RWSVR_2QHHexZ3WAACA-6juDI0ub97f5EJFgb4w,Normally I have no issues with the app but it's been constantly crashing lately,4,5.0,26.21.0.100,2023-11-05 02:39:28,,,26.21.0.100,2,79,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
10223,10593.0,15582.0,6232,Atley Creelman,https://play-lh.googleusercontent.com/a/ACg8ocJeWJvzL_T_dpYoURfT5Q0LZeNs8tbF-xJpFXU470Do=mo,"Q k thinner really hunsszre,e msfgw,m f×,(!-",4,0.0,26.13.0.100,2023-06-27 17:01:45,,,26.13.0.100,2,44,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1517,1564.0,2325.0,18896,Gertrude Dedeh,https://play-lh.googleusercontent.com/a/ACg8ocJiFfhY9lD-FEyS74f6K83LSzE8h48dgvB3JsAicpnS=mo,It was great but it can take like 4 minutes to load,5,0.0,24.22.0.100,2023-12-22 04:38:43,,,24.22.0.100,2,51,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2061,,,16689,,,"very good, movies arrive quickly opening into the evening, however i've had problems collecting dvdss and blu - novels.",4,,,,,,,2,119,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
16435,17013.0,24281.0,9279,D Martin,https://play-lh.googleusercontent.com/a-/ALV-UjWMPZ7q5_sUFD61SSrc3Qy--speYLoAbwkJYPOyS-tK9KM,very convenient when you need what you need,4,0.0,24.10.2.100,2022-06-03 03:38:21,,,24.10.2.100,2,43,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2749,,,10394,,,and required longer and longer since produce the items ordered [UNK],4,,,,,,,2,68,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
1892,,,11999,,,pretty good when i had to return a,4,,,,,,,2,34,,3,"['pretty good return', 'good return', 'good problems hand', 'good return good', 'return pretty good', 'return good problems', 'good return pretty', 'problems hand', 'return pretty', 'return good', 'good problems', 'pretty good', 'hand', 'pretty', 'return', 'problems', 'good', '', '', '', '', '', '', '', '']"
1868,,,3171,,,"navigation could be really user friendly. the writing is't what i have first problem doing, it's the fact that they send out email the day after people receive the package. my goodness give that person a chance after view it before asking for a review.",4,,,,,,,2,252,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
920,,,19127,,,video shopping on amazon i don't only have time to go to the store and having these essentials in store makes life easier... i loved the movies till they updated and you can't buy the original content including digital movies / tv shows directly on app now and unfortunately they did the same update on all different amazon apps,4,,,,,,,2,328,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1080,,,135,,,i really liked this day this place. chet,5,,,,,,,2,40,,4,"['love loved', 'time definitely love', 'stuff time definitely', 'somewhat convenient really', 'somewhat convenient', 'really liked day', 'place chet love', 'place chet', 'moments like easy', 'moments like', 'loved town easy', 'loved town', 'love moments like', 'love moments', 'love loved town', 'town easy', 'liked day place', 'liked day', 'like easy drivers', 'girls order stuff', 'girls order', 'easy somewhat convenient', 'town easy somewhat', 'easy somewhat', 'convenient really liked']"
752,,,4675,,,delivers my my home. stay. easy.,4,,,,,,,2,32,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
3464,3588.0,5234.0,2091,Despina Maroulis,https://play-lh.googleusercontent.com/a-/ALV-UjVTDfg6RTC84VywQIfFhYtemDjqckI46QgyNoidJreddQ,"GREAT APP, CONVENIENT AND EASY TO USE BUT CAN NO LONGER USE THE APP AT THE MOMENT, PLEASE DELETE MY DATA.",5,0.0,22.6.0.100,2023-11-30 18:51:32,,,22.6.0.100,2,105,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
15389,15934.0,22561.0,21078,Sarah Geroge George,https://play-lh.googleusercontent.com/a-/ALV-UjXZHAU6DVz2UmraavvPJLiT92vIxo9Z2mZuOY3ZmzvIkho,Can I pay my order with my EBT card,4,0.0,24.3.0.100,2022-08-07 14:46:14,,,24.3.0.100,2,35,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
347,,,18800,,,99 % get the fee and get my packages on time. customer service is outstanding! amazon spoils you to the point of not trusting other shopping patterns due to the rapid delivery. now i'm a prime provider & amazon makes shopping experience urge i go after too. 4. 6☆,4,,,,,,,2,263,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
11635,12054.0,17347.0,6253,Elsa Sollicito,https://play-lh.googleusercontent.com/a-/ALV-UjVY1qxaNjR1VO6TNKxIi_wR4LHB9aMYoX_ggNTabzkfrrdH,Easy to use and love the merchandise.,4,0.0,26.8.0.100,2023-04-16 17:23:53,,,26.8.0.100,2,37,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
534,,,6810,,,"i love amazon, but get that done before the notifications. never want more off of an app, not that why i'm using the app. goodbye and thank you! [UNK]",4,,,,,,,2,150,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
11681,12101.0,17414.0,14766,Isaac Bundy,https://play-lh.googleusercontent.com/a-/ALV-UjXEuN_zXUh-iE0GNqFHHqHtYSRHIufm__t5ih7a5lAnlI8,"It is Cyber Monday, and my Amazon app (on phone) has been switched to Spanish. I ca mot buy anything. I don't understand. I have tried switching back to USA English. It is still in spanish. No purchases today. It is 2023, and I do not know what happened. But all is well and has been well for some time now.",4,0.0,26.8.0.100,2023-04-13 00:40:49,,,26.8.0.100,2,307,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
